,start_date,end_date,entry_nifty,entry_banknifty,entry_tte,entry_raw_pnl,exit_nifty,exit_banknifty,exit_tte,exit_raw_pnl,trade_type,net_profit,invested_value
20,2021-01-25 13:02:00,2021-01-25 13:03:00,0.2256205,0.3041975,31.0,9.62059240213603,0.209804,0.2888495,3.0,0.0,-1.0,9.620592402136026,9.62059240213603
21,2021-01-25 13:15:00,2021-01-25 13:17:00,0.222269,0.2945725,31.0,8.852495039869714,0.214601,0.31677500000000003,3.0,0.0,-1.0,8.852495039869709,8.852495039869714
22,2021-01-25 13:28:00,2021-01-25 13:30:00,0.2224555,0.2935045,31.0,8.698900054460754,0.203635,0.293238,3.0,0.0,-1.0,8.69890005446075,8.698900054460754
23,2021-01-25 13:35:00,2021-01-25 13:36:00,0.2244065,0.29742999999999997,31.0,8.940648399371062,0.2244065,0.3161405,3.0,0.0,-1.0,8.94064839937107,8.940648399371062
24,2021-01-25 13:39:00,2021-01-25 13:41:00,0.22666799999999998,0.29908,31.0,8.865779261405685,0.213047,0.297101,3.0,0.0,-1.0,8.865779261405663,8.865779261405685
25,2021-01-25 13:42:00,2021-01-25 14:11:00,0.2267345,0.2987795,31.0,8.820845535104292,0.21274349999999997,0.3092465,3.0,0.0,-1.0,8.820845535104354,8.820845535104292
26,2021-01-25 14:14:00,2021-01-25 14:23:00,0.22496,0.2967155,31.0,8.785400538471462,0.20346150000000002,0.3065285,3.0,0.0,-1.0,8.785400538471464,8.785400538471462
27,2021-01-25 14:30:00,2021-01-25 14:32:00,0.226133,0.3218305,31.0,11.71674461233456,0.21127,0.2970545,3.0,0.0,-1.0,11.716744612334566,11.71674461233456
28,2021-01-25 14:35:00,2021-01-25 14:36:00,0.22553299999999998,0.30042800000000003,31.0,9.16978591646383,0.19866450000000002,0.2963885,3.0,0.0,-1.0,9.169785916463837,9.16978591646383
29,2021-01-25 14:41:00,2021-01-25 14:42:00,0.222296,0.2928735,31.0,8.641171847509522,0.19695200000000002,0.298648,3.0,0.0,-1.0,8.641171847509526,8.641171847509522
30,2021-01-25 14:58:00,2021-01-28 14:45:00,0.225429,0.3004705,31.0,9.187722676417918,0.246994,0.31955,28.0,0.0,-1.0,9.187722676418048,9.187722676417918
31,2021-02-05 09:26:00,2021-02-08 13:52:00,0.1984345,0.3001105,20.0,6.740008533341208,0.207884,0.305879,17.0,0.0,-1.0,6.740008533341182,6.740008533341208
32,2021-02-17 09:21:00,2021-02-19 14:09:00,0.180981,0.267829,8.0,1.5961944757565196,0.189524,0.28782549999999996,6.0,0.0,1.0,-1.5961944757567892,1.5961944757565196
33,2021-02-22 09:15:00,2021-02-22 09:17:00,0.2053995,0.32004900000000003,31.0,14.03713693076466,0.220586,0.321701,3.0,0.4707445956193549,-1.0,13.56639233514531,14.03713693076466
34,2021-02-22 09:18:00,2021-02-22 09:19:00,0.2193755,0.291368,3.0,0.33516372744030465,0.2093865,0.317276,31.0,13.209474833224164,1.0,12.874311105783846,0.33516372744030465
35,2021-02-22 09:20:00,2021-02-22 09:30:00,0.209758,0.29604600000000003,31.0,10.564690395351233,0.2196145,0.2790685,3.0,0.2767902802546914,-1.0,10.287900115096534,10.564690395351233
36,2021-02-22 09:31:00,2021-02-22 09:38:00,0.22059600000000001,0.3423315,3.0,0.5667440905901198,0.208885,0.34287100000000004,31.0,16.404605591872922,1.0,15.837861501282873,0.5667440905901198
37,2021-02-22 09:39:00,2021-02-22 09:48:00,0.2088195,0.342786,31.0,16.402218105053084,0.222144,0.3169765,3.0,0.441496186164985,-1.0,15.960721918888112,16.402218105053084
38,2021-02-22 09:49:00,2021-02-22 09:50:00,0.22238049999999998,0.3175325,3.0,0.442983630147583,0.2099135,0.3192175,31.0,13.382659454077864,1.0,12.939675823930259,0.442983630147583
39,2021-02-22 09:51:00,2021-02-22 10:10:00,0.2099545,0.32758,31.0,14.401504150036924,0.2302745,0.34650650000000005,3.0,0.0,-1.0,14.401504150036828,14.401504150036924
40,2021-02-22 10:11:00,2021-02-22 10:15:00,0.2303665,0.3208405,3.0,0.4212050293632546,0.2116835,0.2982455,31.0,10.598237646050357,1.0,10.177032616687143,0.4212050293632546
41,2021-02-22 10:16:00,2021-02-22 10:19:00,0.21205649999999998,0.2991895,31.0,10.668148157543795,0.2299855,0.321422,3.0,0.4256859834579353,-1.0,10.242462174085858,10.668148157543795
42,2021-02-22 10:20:00,2021-02-22 10:32:00,0.22865249999999998,0.297792,3.0,0.3218814811731632,0.208482,0.3202555,31.0,13.685013233645362,1.0,13.363131752472157,0.3218814811731632
43,2021-02-22 10:33:00,2021-02-22 10:34:00,0.2082445,0.2923465,31.0,10.297047001087396,0.2265405,0.31996349999999996,3.0,0.43493420715568376,-1.0,9.862112793931715,10.297047001087396
44,2021-02-22 10:35:00,2021-02-22 10:37:00,0.2264275,0.3198225,3.0,0.43480385212747513,0.2080975,0.345547,31.0,16.82865998164089,1.0,16.393856129513438,0.43480385212747513
45,2021-02-22 10:38:00,2021-02-22 10:42:00,0.2085285,0.34624699999999997,31.0,16.86159505623236,0.2256705,0.320503,3.0,0.441496186164985,-1.0,16.42009887006742,16.86159505623236
46,2021-02-22 10:43:00,2021-02-22 10:50:00,0.2172665,0.3197145,31.0,12.543243575270525,0.2254,0.3476785,3.0,0.0,-1.0,12.543243575270537,12.543243575270525
47,2021-02-22 10:51:00,2021-02-22 10:52:00,0.226377,0.320291,3.0,0.43722007568606125,0.2094915,0.32069250000000005,31.0,13.614919069319637,1.0,13.177698993633555,0.43722007568606125
48,2021-02-22 10:53:00,2021-02-22 10:58:00,0.2092925,0.3211575,31.0,13.696216056415322,0.226829,0.32145599999999996,3.0,0.44053947336866606,-1.0,13.255676583046693,13.696216056415322
49,2021-02-22 10:59:00,2021-02-22 11:00:00,0.20947,0.32059099999999996,31.0,13.605124251597253,0.226634,0.3194205,3.0,0.4319709580322925,-1.0,13.173153293564951,13.605124251597253
50,2021-02-22 11:01:00,2021-02-22 11:02:00,0.2162245,0.3224725,3.0,0.4946414656120775,0.21116849999999998,0.3202195,31.0,13.351683343030864,1.0,12.857041877418794,0.4946414656120775
51,2021-02-22 11:03:00,2021-02-22 11:04:00,0.210136,0.3205965,31.0,13.52425578777692,0.216495,0.3197335,3.0,0.0,-1.0,13.524255787776895,13.52425578777692
52,2021-02-22 11:06:00,2021-02-22 12:07:00,0.21288600000000002,0.322128,31.0,13.375068470343027,0.2347515,0.33197699999999997,3.0,0.45263688554012327,-1.0,12.922431584802894,13.375068470343027
53,2021-02-22 12:08:00,2021-02-22 12:12:00,0.23345749999999998,0.3578885,3.0,0.5792930898235864,0.2186215,0.32669000000000004,31.0,13.231390737877977,1.0,12.65209764805445,0.5792930898235864
54,2021-02-22 12:13:00,2021-02-22 12:14:00,0.2183855,0.3252005,31.0,13.077918187690543,0.2359575,0.329749,3.0,0.4366497724376475,-1.0,12.641268415252853,13.077918187690543
55,2021-02-22 12:15:00,2021-02-22 12:30:00,0.23576350000000001,0.359541,3.0,0.5762506965759253,0.218947,0.354866,31.0,16.641272875089747,1.0,16.065022178513914,0.5762506965759253
56,2021-02-22 12:31:00,2021-02-22 12:34:00,0.21889599999999998,0.3200735,31.0,12.387689626317094,0.234402,0.3039345,3.0,0.3237111071048092,-1.0,12.063978519212355,12.387689626317094
57,2021-02-22 12:35:00,2021-02-22 12:38:00,0.235259,0.3039905,3.0,0.3199820221906906,0.2202855,0.301201,31.0,9.906907167683137,1.0,9.5869251454925,0.3199820221906906
58,2021-02-22 12:39:00,2021-02-22 12:41:00,0.235954,0.332456,3.0,0.44926860472194,0.2187665,0.3296555,31.0,13.576719280202376,1.0,13.127450675480418,0.44926860472194
59,2021-02-22 12:42:00,2021-02-22 12:47:00,0.21852549999999998,0.3295415,31.0,13.592268553336643,0.2348535,0.332145,3.0,0.45294415096375884,-1.0,13.13932440237295,13.592268553336643
60,2021-02-22 12:48:00,2021-02-22 12:54:00,0.235214,0.33393649999999997,3.0,0.4596062240125771,0.22123199999999998,0.33779250000000005,31.0,14.271110639107846,1.0,13.811504415095214,0.4596062240125771
61,2021-02-22 12:55:00,2021-02-22 13:06:00,0.2231515,0.33929200000000004,31.0,14.219687846065385,0.22867949999999998,0.29733299999999996,3.0,0.31961889032639434,-1.0,13.900068955738789,14.219687846065385
62,2021-02-22 13:07:00,2021-02-22 13:10:00,0.2341575,0.3586505,3.0,0.5795817331003346,0.224541,0.296668,31.0,8.830885223269727,1.0,8.251303490169335,0.5795817331003346
63,2021-02-22 13:11:00,2021-02-22 13:13:00,0.22457349999999998,0.2979925,31.0,8.989071529486049,0.2264505,0.3261385,3.0,0.0,-1.0,8.989071529486068,8.989071529486049
64,2021-02-22 13:16:00,2021-02-22 13:17:00,0.233131,0.326004,3.0,0.4323736619587237,0.2234445,0.2970455,31.0,9.011354739804448,1.0,8.578981077845697,0.4323736619587237
65,2021-02-22 13:20:00,2021-02-22 13:21:00,0.2328165,0.3262385,3.0,0.4349295516189621,0.221991,0.296161,31.0,9.081020380854822,1.0,8.646090829235845,0.4349295516189621
66,2021-02-22 13:22:00,2021-02-22 13:54:00,0.2243225,0.296455,31.0,8.831558616988142,0.235997,0.2916035,3.0,0.25887810271777334,-1.0,8.57268051427036,8.831558616988142
67,2021-02-22 13:55:00,2021-02-22 13:57:00,0.2350535,0.2864975,3.0,0.23949943111350536,0.227709,0.317917,31.0,11.044636463747496,1.0,10.80513703263398,0.23949943111350536
68,2021-02-22 13:58:00,2021-02-22 14:01:00,0.233088,0.28983749999999997,3.0,0.264199381190729,0.2284355,0.356162,31.0,15.638222322708007,1.0,15.374022941517296,0.264199381190729
69,2021-02-22 14:02:00,2021-02-22 14:13:00,0.228994,0.32763699999999996,31.0,12.077377557350163,0.235226,0.3352595,3.0,0.0,-1.0,12.077377557350133,12.077377557350163
70,2021-02-22 14:15:00,2021-02-22 14:18:00,0.227467,0.35111749999999997,31.0,15.139176359753119,0.2324235,0.3289535,3.0,0.0,-1.0,15.13917635975315,15.139176359753119
71,2021-02-22 14:19:00,2021-02-22 14:21:00,0.23183949999999998,0.2971695,3.0,0.30414621403167136,0.23068650000000002,0.3300845,31.0,12.169816149605062,1.0,11.86566993557335,0.30414621403167136
72,2021-02-22 14:22:00,2021-02-22 14:23:00,0.230804,0.32918899999999995,31.0,12.045789270195511,0.2309775,0.303088,3.0,0.33571308077347073,-1.0,11.710076189422011,12.045789270195511
73,2021-02-22 14:24:00,2021-02-22 14:30:00,0.2321875,0.329132,3.0,0.45132867972131274,0.2271725,0.333064,31.0,12.964849260607906,1.0,12.51352058088662,0.45132867972131274
74,2021-02-22 14:34:00,2021-02-22 14:37:00,0.22721,0.3334795,31.0,13.011129774346113,0.227429,0.35162950000000004,3.0,0.0,-1.0,13.01112977434616,13.011129774346113
75,2021-02-22 14:38:00,2021-02-22 15:03:00,0.22699249999999999,0.305038,31.0,9.555518081893014,0.23089500000000002,0.284037,3.0,0.24740453246702998,-1.0,9.308113549426025,9.555518081893014
76,2021-02-22 15:04:00,2021-02-22 15:06:00,0.23164050000000003,0.3145245,3.0,0.38586950564520184,0.22631400000000002,0.29661000000000004,31.0,8.606706332648924,1.0,8.220836827003723,0.38586950564520184
77,2021-02-22 15:07:00,2021-02-22 15:10:00,0.226485,0.29616600000000004,31.0,8.531408671408187,0.233678,0.296731,3.0,0.29354555691625567,-1.0,8.237863114491915,8.531408671408187
78,2021-02-22 15:11:00,2021-02-22 15:18:00,0.2315585,0.3112465,3.0,0.37099041028250146,0.2280515,0.296842,31.0,8.42238010663602,1.0,8.051389696353453,0.37099041028250146
79,2021-02-22 15:19:00,2021-02-23 09:42:00,0.229488,0.296983,31.0,8.263765277144346,0.2471685,0.2928165,2.0,0.12046579422192205,-1.0,8.143299482922657,8.263765277144346
80,2021-02-23 09:43:00,2021-02-23 09:47:00,0.2470625,0.2928075,2.0,0.12072177875661211,0.2265475,0.333017,30.0,12.450734466972781,1.0,12.33001268821613,0.12072177875661211
81,2021-02-23 09:48:00,2021-02-23 09:49:00,0.227185,0.379724,30.0,17.838184502205433,0.23837400000000003,0.290314,2.0,0.13707048177108822,-1.0,17.701114020434375,17.838184502205433
82,2021-02-23 09:50:00,2021-02-23 09:52:00,0.2381325,0.290299,2.0,0.1376682188546683,0.223418,0.3329105,30.0,12.804249513945468,1.0,12.666581295090737,0.1376682188546683
83,2021-02-23 09:53:00,2021-02-23 09:56:00,0.22388249999999998,0.330707,30.0,12.492248804278535,0.2364535,0.33081150000000004,2.0,0.24901225488941756,-1.0,12.243236549389167,12.492248804278535
84,2021-02-23 09:57:00,2021-02-23 10:20:00,0.222366,0.334093,30.0,13.065555955381283,0.2350985,0.32134700000000005,2.0,0.2276111560845921,-1.0,12.83794479929702,13.065555955381283
85,2021-02-23 10:21:00,2021-02-23 10:25:00,0.23395,0.35823400000000005,2.0,0.3279874423649969,0.2178755,0.3505955,30.0,15.520515062591892,1.0,15.192527620226883,0.3279874423649969
86,2021-02-23 10:26:00,2021-02-23 10:27:00,0.21726800000000002,0.35082250000000004,30.0,15.618102990709232,0.2310465,0.286948,2.0,0.14752494294814186,-1.0,15.470578047761137,15.618102990709232
87,2021-02-23 10:28:00,2021-02-23 11:30:00,0.217204,0.3195295,30.0,11.966127667550083,0.2242025,0.29130999999999996,2.0,0.17709775424438387,-1.0,11.78902991330608,11.966127667550083
88,2021-02-23 11:31:00,2021-02-23 11:38:00,0.227854,0.290501,2.0,0.16532642417237903,0.222422,0.3212665,30.0,11.559053278363203,1.0,11.393726854190732,0.16532642417237903
89,2021-02-23 11:39:00,2021-02-23 13:07:00,0.2235665,0.295065,30.0,8.361162946072383,0.21939350000000002,0.31347400000000003,2.0,0.24827992799893858,-1.0,8.112883018073717,8.361162946072383
90,2021-02-23 13:08:00,2021-02-23 13:11:00,0.21801700000000002,0.314696,2.0,0.2551374106112252,0.221792,0.3148945,30.0,10.887573490166984,1.0,10.632436079555646,0.2551374106112252
91,2021-02-23 13:12:00,2021-02-23 13:14:00,0.22143849999999998,0.31606449999999997,30.0,11.065734315196055,0.216779,0.313646,2.0,0.25563354558567586,-1.0,10.810100769610472,11.065734315196055
92,2021-02-23 13:15:00,2021-02-23 13:19:00,0.21755449999999998,0.31163450000000004,2.0,0.24827860849102787,0.2215955,0.34202350000000004,30.0,14.083066515655645,1.0,13.83478790716481,0.24827860849102787
93,2021-02-23 13:20:00,2021-02-23 13:31:00,0.2231935,0.28806149999999997,30.0,7.585780372816536,0.218746,0.29187549999999995,2.0,0.19298990752173262,-1.0,7.392790465294638,7.585780372816536
94,2021-02-23 13:32:00,2021-02-23 13:33:00,0.21880549999999999,0.292514,2.0,0.19451789768240776,0.22215849999999998,0.3161225,30.0,10.988318846755458,1.0,10.793800949073102,0.19451789768240776
95,2021-02-23 13:34:00,2021-02-23 15:03:00,0.22187400000000002,0.31646450000000004,30.0,11.061582881465482,0.2221105,0.3111815,2.0,0.23505977824090496,-1.0,10.826523103225327,11.061582881465482
96,2021-02-23 15:04:00,2021-02-23 15:05:00,0.22620200000000001,0.3111815,30.0,9.937655287534113,0.2181655,0.310556,2.0,0.24381999126052611,-1.0,9.693835296273619,9.937655287534113
97,2021-02-23 15:06:00,2021-02-24 14:55:00,0.224722,0.30486199999999997,30.0,9.371715469530693,0.222171,0.288246,29.0,0.0,-1.0,9.37171546953141,9.371715469530693
98,2021-03-04 11:57:00,2021-03-04 13:35:00,0.22345199999999998,0.3010465,21.0,5.507290072007229,0.22403499999999998,0.31163399999999997,21.0,0.0,1.0,-5.507290072006981,5.507290072007229
99,2021-03-04 15:03:00,2021-03-05 09:15:00,0.2309485,0.3088015,21.0,5.525637177583189,0.2429005,0.3421675,20.0,0.0,1.0,-5.525637177583349,5.525637177583189
100,2021-03-05 13:14:00,2021-03-05 13:40:00,0.2536315,0.3360835,20.0,5.465667252754329,0.2561525,0.34838749999999996,20.0,0.0,1.0,-5.465667252754201,5.465667252754329
101,2021-03-05 15:28:00,2021-03-10 15:30:00,0.2491085,0.3310155,20.0,5.429539703965325,0.2028825,0.280872,15.0,0.0,1.0,-5.429539703963201,5.429539703965325
102,2021-03-15 14:56:00,2021-03-16 15:18:00,0.23851450000000002,0.32217450000000003,10.0,2.1014441886009143,0.21861150000000001,0.32164899999999996,9.0,0.0,1.0,-2.101444188600908,2.1014441886009143
103,2021-03-17 09:40:00,2021-03-17 15:07:00,0.2293025,0.32580299999999995,8.0,1.7735994497022614,0.228786,0.3389635,8.0,0.0,1.0,-1.7735994497024876,1.7735994497022614
104,2021-03-18 09:26:00,2021-03-19 11:25:00,0.2212625,0.3255245,7.0,1.5895101574059647,0.2577875,0.375235,6.0,0.0,1.0,-1.5895101574039927,1.5895101574059647
105,2021-03-22 09:19:00,2021-03-30 09:15:00,0.29128,0.443623,3.0,0.7092384308009629,0.1943055,0.3039795,30.0,12.825474449779263,1.0,12.11623601897918,0.7092384308009629
106,2021-03-30 09:16:00,2021-04-01 12:20:00,0.194226,0.292458,30.0,11.487426428786367,0.1936545,0.2829475,28.0,0.0,-1.0,11.487426428785284,11.487426428786367
107,2021-04-07 09:20:00,2021-04-07 09:43:00,0.2062195,0.338947,22.0,10.054319166082971,0.2050905,0.326431,22.0,0.0,-1.0,10.054319166082678,10.054319166082971
108,2021-04-07 11:21:00,2021-04-07 11:27:00,0.2010155,0.3054515,22.0,7.911193056669047,0.199655,0.315926,22.0,0.0,1.0,-7.911193056669163,7.911193056669047
109,2021-04-07 15:30:00,2021-04-08 15:25:00,0.19655899999999998,0.2993395,22.0,7.7857862993696925,0.1916135,0.303219,21.0,0.0,1.0,-7.7857862993698745,7.7857862993696925
110,2021-04-15 09:24:00,2021-04-15 14:59:00,0.2086345,0.324249,14.0,4.651484255401409,0.202783,0.334303,14.0,0.0,1.0,-4.651484255405421,4.651484255401409
111,2021-04-16 09:17:00,2021-04-16 15:13:00,0.209492,0.33030349999999997,13.0,4.381562084521884,0.192923,0.3214805,13.0,0.0,1.0,-4.381562084522784,4.381562084521884
112,2021-04-19 09:15:00,2021-04-19 09:16:00,0.254967,0.35120450000000003,10.0,2.417376704524032,0.23914849999999999,0.40046649999999995,10.0,0.0,1.0,-2.417376704524031,2.417376704524032
113,2021-04-20 09:15:00,2021-04-23 12:25:00,0.2209785,0.3445125,9.0,2.6774786544431843,0.227716,0.36753650000000004,6.0,0.0,1.0,-2.677478654445622,2.6774786544431843
114,2021-04-26 09:15:00,2021-04-26 09:20:00,0.2239815,0.384542,31.0,19.65826038641284,0.238298,0.38696850000000005,3.0,0.6921409721903505,-1.0,18.966119414222476,19.65826038641284
115,2021-04-26 09:21:00,2021-04-26 09:30:00,0.239616,0.38655249999999997,3.0,0.6840682715148426,0.24298550000000002,0.392849,31.0,18.348570821710076,1.0,17.66450255019504,0.6840682715148426
116,2021-04-26 09:31:00,2021-04-26 12:21:00,0.221218,0.42484299999999997,31.0,24.930871983976846,0.262347,0.404628,3.0,0.6623944203067538,-1.0,24.268477563671695,24.930871983976846
117,2021-04-26 12:22:00,2021-04-26 12:45:00,0.263035,0.4044145,3.0,0.6581974539520997,0.225523,0.3901245,31.0,20.153021116614195,1.0,19.494823662662384,0.6581974539520997
118,2021-04-26 12:46:00,2021-04-26 12:51:00,0.225413,0.3891835,31.0,20.05127744752305,0.25971299999999997,0.390174,3.0,0.6073659762557154,-1.0,19.443911471267256,20.05127744752305
119,2021-04-26 12:52:00,2021-04-26 12:55:00,0.2598275,0.39044500000000004,3.0,0.6080945677526687,0.225451,0.354769,31.0,15.833077977772465,1.0,15.224983410019604,0.6080945677526687
120,2021-04-26 12:56:00,2021-04-26 13:10:00,0.2245495,0.39002000000000003,31.0,20.259417324123472,0.25759200000000004,0.3899675,3.0,0.616279001309498,-1.0,19.643138322813684,20.259417324123472
121,2021-04-26 13:11:00,2021-04-26 13:33:00,0.2575635,0.389658,3.0,0.6149707954906874,0.2271105,0.42223,31.0,23.889499207256332,1.0,23.27452841176614,0.6149707954906874
122,2021-04-26 13:34:00,2021-04-26 13:38:00,0.22638950000000002,0.3915795,31.0,20.225074244484397,0.23867,0.392181,3.0,0.7146760976919624,-1.0,19.510398146792568,20.225074244484397
123,2021-04-26 13:39:00,2021-04-26 13:44:00,0.23929050000000002,0.35887800000000003,3.0,0.5567439977118094,0.2273195,0.395206,31.0,20.555220819339123,1.0,19.998476821627264,0.5567439977118094
124,2021-04-26 13:45:00,2021-04-26 13:48:00,0.22750900000000002,0.395011,31.0,20.50814447666097,0.23862099999999997,0.361321,3.0,0.5712343557582441,-1.0,19.936910120902667,20.50814447666097
125,2021-04-26 13:49:00,2021-04-26 13:51:00,0.2388915,0.41606350000000003,3.0,0.8248307520651965,0.2277965,0.394208,31.0,20.374628867582878,1.0,19.54979811551766,0.8248307520651965
126,2021-04-26 13:52:00,2021-04-26 13:53:00,0.2379395,0.35797650000000003,3.0,0.5588366614682342,0.2235765,0.406558,31.0,22.403380488329326,1.0,21.844543826861127,0.5588366614682342
127,2021-04-26 13:54:00,2021-04-26 14:06:00,0.223857,0.379141,31.0,19.012230940011595,0.2509615,0.4111865,3.0,0.7459333712417656,-1.0,18.266297568769915,19.012230940011595
128,2021-04-26 14:07:00,2021-04-26 14:21:00,0.2511905,0.3850745,3.0,0.623301878454252,0.2269085,0.391255,31.0,20.121800135124133,1.0,19.49849825666979,0.623301878454252
129,2021-04-26 14:22:00,2021-04-26 14:46:00,0.22643000000000002,0.3913185,31.0,20.188160025193206,0.2467835,0.353645,3.0,0.4974976373908686,-1.0,19.690662387802604,20.188160025193206
130,2021-04-26 14:47:00,2021-04-26 14:55:00,0.2473875,0.352688,3.0,0.49023034456822295,0.228564,0.39181750000000004,31.0,19.98797843799222,1.0,19.497748093423752,0.49023034456822295
131,2021-04-26 14:56:00,2021-04-26 15:00:00,0.2283825,0.38843,31.0,19.59545111776813,0.238056,0.3893575,3.0,0.7043896893052646,-1.0,18.89106142846299,19.59545111776813
132,2021-04-26 15:01:00,2021-04-26 15:03:00,0.239099,0.38797550000000003,3.0,0.6931000127550302,0.2295575,0.388849,31.0,19.502890090291704,1.0,18.80979007753649,0.6931000127550302
133,2021-04-26 15:04:00,2021-04-26 15:05:00,0.2296175,0.389106,31.0,19.527009828933046,0.238565,0.38992,3.0,0.7046387605198777,-1.0,18.822371068413077,19.527009828933046
134,2021-04-26 15:06:00,2021-04-27 09:15:00,0.23900899999999997,0.38847149999999997,3.0,0.6958281572739733,0.2309855,0.3948925,30.0,19.167578830351484,1.0,18.471750673077167,0.6958281572739733
135,2021-04-27 09:16:00,2021-04-27 11:09:00,0.22917549999999998,0.37349699999999997,30.0,16.877215299923567,0.22866,0.373683,2.0,0.3827179914880348,-1.0,16.494497308436394,16.877215299923567
136,2021-04-27 11:10:00,2021-04-27 11:17:00,0.22816,0.3701645,2.0,0.37475212223069887,0.2245005,0.375469,30.0,17.654527412800665,1.0,17.279775290570115,0.37475212223069887
137,2021-04-27 11:18:00,2021-04-27 11:21:00,0.223638,0.37583750000000005,30.0,17.798482762725705,0.22762,0.372577,2.0,0.3825438164438128,-1.0,17.415938946281813,17.798482762725705
138,2021-04-27 11:22:00,2021-04-27 11:23:00,0.2277025,0.3720755,2.0,0.3810026312040301,0.223731,0.3729625,30.0,17.451399514490518,1.0,17.07039688328655,0.3810026312040301
139,2021-04-27 11:24:00,2021-04-27 11:40:00,0.223802,0.3735155,30.0,17.507765459790168,0.2268365,0.37028950000000005,2.0,0.3785747366482081,-1.0,17.12919072314162,17.507765459790168
140,2021-04-27 11:41:00,2021-04-27 11:58:00,0.2266765,0.3709095,2.0,0.38063316898901367,0.22095,0.3633415,30.0,16.651517635134518,1.0,16.270884466144935,0.38063316898901367
