,start_date,end_date,entry_nifty,entry_banknifty,entry_tte,entry_raw_pnl,exit_nifty,exit_banknifty,exit_tte,exit_raw_pnl,trade_type,net_profit,net_return,invested_value
12,2021-01-25 10:36:00,2021-01-25 10:41:00,0.22077449999999998,0.312701,31.0,1.0171708620073345,0.2125155,0.2861355,3.0,0.15884761239172954,-1.0,0.858323249615605,0.8438338942601522,1.0171708620073345
13,2021-01-25 10:44:00,2021-01-25 10:46:00,0.215719,0.317279,3.0,0.21913289207421965,0.22460000000000002,0.29264999999999997,31.0,0.7529763143337237,-1.0,-0.5338434222595043,-2.436162901910194,0.21913289207421965
14,2021-01-25 10:47:00,2021-01-25 10:49:00,0.21369100000000002,0.31689,3.0,0.222669312024098,0.2115615,0.2838225,3.0,0.155915339840244,-1.0,0.06675397218385415,0.2997897266446389,0.222669312024098
15,2021-01-25 11:14:00,2021-01-25 11:27:00,0.21772350000000001,0.3147205,3.0,0.2092874471496956,0.226377,0.295805,31.0,0.7682239463859192,-1.0,-0.5589364992362236,-2.670664231650916,0.2092874471496956
16,2021-01-25 11:36:00,2021-01-25 11:41:00,0.216284,0.318461,3.0,0.220464174019964,0.22555350000000002,0.29681,31.0,0.7884563812244089,-1.0,-0.567992207204445,-2.5763469721525403,0.220464174019964
17,2021-01-25 12:00:00,2021-01-25 13:15:00,0.22870800000000002,0.320974,31.0,1.0209274447952297,0.222269,0.2945725,31.0,0.8000414833714687,-1.0,0.22088596142375994,0.21635813842585422,1.0209274447952297
18,2021-01-25 13:16:00,2021-01-25 13:28:00,0.22203699999999998,0.31646,31.0,1.0447947469262788,0.2224555,0.2935045,31.0,0.7861603843805551,-1.0,0.2586343625457246,0.2475456191817683,1.0447947469262788
19,2021-01-25 13:34:00,2021-01-25 13:35:00,0.2046905,0.30862999999999996,3.0,0.22426706612591915,0.2244065,0.29742999999999997,31.0,0.8080083157935148,-1.0,-0.5837412496675958,-2.6028844080915685,0.22426706612591915
20,2021-01-25 13:46:00,2021-01-25 13:48:00,0.2251205,0.3206375,31.0,1.0568999061897775,0.2265205,0.302894,31.0,0.8450762166460937,-1.0,0.2118236895436838,0.2004198205555036,1.0568999061897775
21,2021-01-25 14:11:00,2021-01-25 14:14:00,0.21274349999999997,0.3092465,3.0,0.20822155852538818,0.22496,0.2967155,31.0,0.7939778386946887,-1.0,-0.5857562801693006,-2.8131394477958445,0.20822155852538818
22,2021-01-25 14:15:00,2021-01-25 14:20:00,0.2249195,0.32450650000000003,31.0,1.101934639464403,0.22515449999999998,0.296412,31.0,0.7884674462694398,-1.0,0.3134671931949633,0.28446986052396406,1.101934639464403
23,2021-01-25 14:23:00,2021-01-25 14:35:00,0.20346150000000002,0.3065285,3.0,0.2223844996791413,0.22553299999999998,0.30042800000000003,31.0,0.828716547568322,-1.0,-0.6063320478891805,-2.726503190483162,0.2223844996791413
24,2021-01-25 14:36:00,2021-01-25 14:41:00,0.19866450000000002,0.2963885,3.0,0.2108560727162371,0.222296,0.2928735,31.0,0.7809432156486177,-1.0,-0.5700871429323805,-2.7036790337055376,0.2108560727162371
25,2021-01-25 14:42:00,2021-01-25 14:58:00,0.19695200000000002,0.298648,3.0,0.21942633509629625,0.225429,0.3004705,31.0,0.8303375766653073,-1.0,-0.6109112415690111,-2.7841290850567684,0.21942633509629625
26,2021-01-25 15:05:00,2021-01-25 15:06:00,0.22367350000000003,0.320895,31.0,1.0757602754444695,0.2239025,0.284266,31.0,0.6679248457058601,-1.0,0.4078354297386094,0.3791136734158593,1.0757602754444695
27,2021-01-25 15:18:00,2021-01-25 15:20:00,0.22644999999999998,0.256394,31.0,0.3313317083969002,0.22727799999999998,0.3058265,31.0,0.8691426895876937,1.0,0.5378109811907935,1.6231799358803085,0.3313317083969002
28,2021-01-25 15:27:00,2021-01-27 09:15:00,0.225597,0.269984,31.0,0.49114415377415177,0.229898,0.32943049999999996,29.0,1.051098729387572,1.0,0.5599545756134203,1.1401022923931827,0.49114415377415177
29,2021-01-27 09:16:00,2021-01-28 09:36:00,0.229818,0.32560350000000005,29.0,1.0115290718484249,0.2404955,0.3230985,28.0,0.8511506641883909,-1.0,0.16037840766003453,0.15855046792374033,1.0115290718484249
30,2021-02-01 12:07:00,2021-02-02 09:28:00,0.23233399999999998,0.2910005,24.0,0.5426727927600227,0.20990799999999998,0.28712950000000004,23.0,0.6933423347928342,1.0,0.1506695420328128,0.2776434419468693,0.5426727927600227
31,2021-02-02 09:34:00,2021-02-02 09:35:00,0.2108795,0.257158,23.0,0.4155169640671336,0.2099435,0.286099,23.0,0.6837711282132003,1.0,0.26825416414606673,0.6455913653208293,0.4155169640671336
32,2021-02-04 09:15:00,2021-02-04 15:04:00,0.2117325,0.264281,21.0,0.44270439131372513,0.200863,0.26681299999999997,21.0,0.5556077643917553,1.0,0.11290337307802845,0.25503106653852636,0.44270439131372513
33,2021-02-05 09:16:00,2021-02-09 09:49:00,0.2003465,0.2881195,20.0,0.7146311444917738,0.207035,0.300446,16.0,0.6505519893444339,-1.0,0.06407915514733853,0.08966745382040392,0.7146311444917738
34,2021-02-15 15:05:00,2021-02-16 14:52:00,0.1716995,0.268662,10.0,0.48596367140584384,0.179581,0.2682295,9.0,0.4127063470777073,-1.0,0.07325732432813847,0.15074650357343056,0.48596367140584384
35,2021-02-22 09:15:00,2021-02-22 09:18:00,0.2053995,0.32004900000000003,31.0,1.2686018802381238,0.2193755,0.291368,3.0,0.15533600563857092,-1.0,1.113265874599553,0.8775533852989297,1.2686018802381238
36,2021-02-22 09:19:00,2021-02-22 09:20:00,0.2093865,0.317276,31.0,1.1938021758311292,0.209758,0.29604600000000003,31.0,0.954780605602181,-1.0,0.2390215702289482,0.20021874232432232,1.1938021758311292
37,2021-02-22 09:21:00,2021-02-22 09:25:00,0.20886100000000002,0.3408645,31.0,1.4606246716995117,0.2060245,0.29154749999999996,31.0,0.9463158461537556,-1.0,0.5143088255457564,0.3521156635998293,1.4606246716995117
38,2021-02-22 09:29:00,2021-02-22 09:30:00,0.207245,0.348981,31.0,1.5683152224600254,0.2196145,0.2790685,3.0,0.12828206937160946,-1.0,1.4400331530884163,0.9182038996150349,1.5683152224600254
39,2021-02-22 09:31:00,2021-02-22 09:32:00,0.22059600000000001,0.3423315,3.0,0.2626649486323471,0.221778,0.3081045,3.0,0.1862640370977267,-1.0,0.0764009115346207,0.2908683169658822,0.2626649486323471
40,2021-02-22 09:37:00,2021-02-22 09:38:00,0.2208165,0.2786995,3.0,0.12489237093276935,0.208885,0.34287100000000004,31.0,1.4825611234727174,1.0,1.357668752539948,10.870710055386754,0.12489237093276935
41,2021-02-22 09:39:00,2021-02-22 09:52:00,0.2088195,0.342786,31.0,1.4823453550946195,0.20936549999999998,0.2946745,31.0,0.9439479265172035,-1.0,0.5383974285774169,0.3632064732601064,1.4823453550946195
42,2021-02-22 09:54:00,2021-02-22 10:09:00,0.2089595,0.32005700000000004,31.0,1.2292988402893603,0.2091805,0.296815,31.0,0.9696796887359113,-1.0,0.2596191515534514,0.21119287112671525,1.2292988402893603
43,2021-02-22 10:10:00,2021-02-22 10:11:00,0.2302745,0.34650650000000005,3.0,0.25079021575000704,0.2303665,0.3208405,3.0,0.19521297043642127,-1.0,0.05557724531358588,0.22160850712368477,0.25079021575000704
44,2021-02-22 10:12:00,2021-02-22 10:13:00,0.23110950000000002,0.347727,3.0,0.25162199725743706,0.230916,0.321014,3.0,0.19440168678715092,-1.0,0.05722031047028597,0.22740583531631092,0.25162199725743706
45,2021-02-22 10:14:00,2021-02-22 10:15:00,0.23069299999999998,0.3516225,3.0,0.2609258671926876,0.2116835,0.2982455,31.0,0.9578124279405708,-1.0,-0.6968865607478829,-2.6708220547303902,0.2609258671926876
46,2021-02-22 10:22:00,2021-02-22 10:23:00,0.23155599999999998,0.35073849999999995,3.0,0.2571564189605719,0.232553,0.323955,3.0,0.19721528752823772,-1.0,0.05994113143233459,0.23309210664317492,0.2571564189605719
47,2021-02-22 10:24:00,2021-02-22 10:25:00,0.2341595,0.352363,3.0,0.2550440607354768,0.2343795,0.3227125,3.0,0.19059340050799578,-1.0,0.06445066022748058,0.2527040231465208,0.2550440607354768
48,2021-02-22 10:28:00,2021-02-22 10:29:00,0.234273,0.352429,3.0,0.254941571444678,0.2327205,0.3229865,3.0,0.19476417522618666,-1.0,0.060177396218491275,0.23604387420020942,0.254941571444678
49,2021-02-22 10:31:00,2021-02-22 10:32:00,0.229447,0.29537,3.0,0.1422400319437651,0.208482,0.3202555,31.0,1.2367788107300595,1.0,1.094538778786295,7.6950121834830805,0.1422400319437651
50,2021-02-22 10:37:00,2021-02-22 10:41:00,0.2080975,0.345547,31.0,1.5208849069362709,0.20868399999999998,0.2957735,31.0,0.9636492391942235,-1.0,0.5572356677420487,0.3663891101822857,1.5208849069362709
51,2021-02-22 10:44:00,2021-02-22 10:51:00,0.20865450000000002,0.32008499999999995,31.0,1.2329835002845557,0.226377,0.320291,3.0,0.20263535275953393,-1.0,1.0303481475250234,0.8356544489745671,1.2329835002845557
52,2021-02-22 10:52:00,2021-02-22 10:58:00,0.2094915,0.32069250000000005,31.0,1.2304440724500296,0.226829,0.32145599999999996,3.0,0.20417377095615574,-1.0,1.0262703014938737,0.8340649725349888,1.2304440724500296
53,2021-02-22 11:07:00,2021-02-22 11:16:00,0.210534,0.32207949999999996,31.0,1.2342559804630773,0.21372000000000002,0.2972275,31.0,0.92401424789454,-1.0,0.3102417325685387,0.2513593107745283,1.2342559804630773
54,2021-02-22 11:19:00,2021-02-22 11:27:00,0.2139455,0.32741,31.0,1.2554898018768381,0.21639999999999998,0.295303,31.0,0.8730652480510485,-1.0,0.38242455382578733,0.3046018798831332,1.2554898018768381
55,2021-02-22 11:29:00,2021-02-22 11:31:00,0.2166565,0.335303,31.0,1.312828865225514,0.216045,0.299485,31.0,0.9232673573549738,-1.0,0.389561507870539,0.29673441694445163,1.312828865225514
56,2021-02-22 11:35:00,2021-02-22 11:46:00,0.21678999999999998,0.35266050000000004,31.0,1.5034132008329217,0.217229,0.3038615,31.0,0.9585925136152295,-1.0,0.5448206872176922,0.3623891867623953,1.5034132008329217
57,2021-02-22 11:52:00,2021-02-22 11:54:00,0.217076,0.35433000000000003,31.0,1.518721690632785,0.2183275,0.29986599999999997,31.0,0.9022271742292483,-1.0,0.616494516403538,0.40592988182493905,1.518721690632785
58,2021-02-22 12:01:00,2021-02-22 12:14:00,0.21710000000000002,0.35488050000000004,31.0,1.5245474368414065,0.2359575,0.329749,3.0,0.2023710382727371,-1.0,1.322176398568672,0.8672582870284368,1.5245474368414065
59,2021-02-22 12:15:00,2021-02-22 12:17:00,0.23576350000000001,0.359541,3.0,0.2670709093020552,0.2357765,0.3309985,3.0,0.20545758417774065,-1.0,0.0616133251243145,0.23070024842964193,0.2670709093020552
60,2021-02-22 12:19:00,2021-02-22 12:20:00,0.23679899999999998,0.301527,3.0,0.13966161715419548,0.2367835,0.3333165,3.0,0.20828628860378742,1.0,0.06862467144959261,0.4913638610802174,0.13966161715419548
61,2021-02-22 12:22:00,2021-02-22 12:23:00,0.2370215,0.3618105,3.0,0.26925339177874946,0.23901250000000002,0.3326945,3.0,0.2021347734865798,-1.0,0.06711861829217014,0.24927677920329694,0.26925339177874946
62,2021-02-22 12:24:00,2021-02-22 12:26:00,0.2401835,0.3643285,3.0,0.2678638527624459,0.24029899999999998,0.3299655,3.0,0.19347065249284193,-1.0,0.07439320026960416,0.2777276571750781,0.2678638527624459
63,2021-02-22 12:30:00,2021-02-22 12:34:00,0.218947,0.354866,31.0,1.5039498555169064,0.234402,0.3039345,3.0,0.15002813920983338,-1.0,1.3539217163070738,0.9002439219236681,1.5039498555169064
64,2021-02-22 12:54:00,2021-02-22 13:06:00,0.22123199999999998,0.33779250000000005,31.0,1.2897471812916401,0.22867949999999998,0.29733299999999996,3.0,0.1481315479127357,-1.0,1.1416156333789012,0.8851468333783137,1.2897471812916401
65,2021-02-22 13:07:00,2021-02-22 13:10:00,0.2341575,0.3586505,3.0,0.268614721671877,0.224541,0.296668,31.0,0.7980885029235639,-1.0,-0.5294737812516885,-1.9711271889947295,0.268614721671877
66,2021-02-22 13:18:00,2021-02-22 13:20:00,0.233429,0.3602305,3.0,0.2735957012046984,0.2328165,0.3262385,3.0,0.20157377947378638,-1.0,0.07202192173091149,0.26324215407546275,0.2735957012046984
67,2021-02-22 13:31:00,2021-02-22 13:34:00,0.2255085,0.3596965,31.0,1.484796262568902,0.2255635,0.29952449999999997,31.0,0.8183817955097217,-1.0,0.6664144670591803,0.44882552836319206,1.484796262568902
68,2021-02-22 13:43:00,2021-02-22 13:50:00,0.226603,0.35826349999999996,31.0,1.4568293612540084,0.22633150000000002,0.300363,31.0,0.8191618811843804,-1.0,0.6376674800696271,0.4377091078949262,1.4568293612540084
69,2021-02-22 13:52:00,2021-02-22 13:54:00,0.227497,0.357313,31.0,1.4364198856950292,0.235997,0.2916035,3.0,0.11998043681690722,-1.0,1.3164394488781213,0.9164725871510377,1.4364198856950292
70,2021-02-22 13:55:00,2021-02-22 13:57:00,0.2350535,0.2864975,3.0,0.110999138439013,0.227709,0.317917,31.0,0.9981555821222132,1.0,0.8871564436831996,7.992462429522693,0.110999138439013
71,2021-02-22 13:58:00,2021-02-22 14:00:00,0.233088,0.28983749999999997,3.0,0.12244665280391813,0.232263,0.3177295,3.0,0.18440844151694857,1.0,0.06196178871303104,0.5060308901400067,0.12244665280391813
72,2021-02-22 14:01:00,2021-02-22 14:06:00,0.2284355,0.356162,31.0,1.4132994741035474,0.2272905,0.3018385,31.0,0.8248769769426962,-1.0,0.5884224971608489,0.4163466469370081,1.4132994741035474
73,2021-02-22 14:15:00,2021-02-22 14:18:00,0.227467,0.35111749999999997,31.0,1.3681983505587385,0.2324235,0.3289535,3.0,0.2082798155959475,-1.0,1.159918534962788,0.8477707450013413,1.3681983505587385
74,2021-02-22 14:19:00,2021-02-22 14:20:00,0.23183949999999998,0.2971695,3.0,0.14096053406074016,0.23276,0.33015,3.0,0.21013541117672563,1.0,0.06917487711598724,0.49073932343488186,0.14096053406074016
75,2021-02-22 14:26:00,2021-02-22 14:29:00,0.2337205,0.2972235,3.0,0.13701847228622654,0.23273850000000001,0.336858,3.0,0.2246554465963146,1.0,0.08763697431009021,0.6395997039510103,0.13701847228622654
76,2021-02-22 14:37:00,2021-02-22 14:38:00,0.227429,0.35162950000000004,3.0,0.26798360340748456,0.22699249999999999,0.305038,31.0,0.8635769719372912,-1.0,-0.5955933685298085,-2.2224992908397248,0.26798360340748456
77,2021-02-22 14:39:00,2021-02-22 14:40:00,0.226335,0.34925700000000004,31.0,1.360137465253932,0.226502,0.303176,31.0,0.8484012626777953,-1.0,0.511736202576138,0.3762385903255735,1.360137465253932
78,2021-02-22 14:41:00,2021-02-22 14:42:00,0.22664,0.34850749999999997,31.0,1.348469375269142,0.22600399999999998,0.297346,31.0,0.7894024425745271,-1.0,0.5590669326946163,0.41459371858781124,1.348469375269142
79,2021-02-22 15:03:00,2021-02-22 15:13:00,0.23089500000000002,0.284037,3.0,0.11466286087640976,0.23136849999999998,0.33209350000000004,3.0,0.21733123822544104,1.0,0.10266837734903334,0.8953934740883122,0.11466286087640976
80,2021-02-23 09:15:00,2021-02-23 09:21:00,0.222913,0.3561765,30.0,1.4411065549362563,0.225119,0.292347,30.0,0.7270011028920496,-1.0,0.7141054520442083,0.49552578162812877,1.4411065549362563
81,2021-02-23 09:29:00,2021-02-23 09:30:00,0.2246885,0.365155,30.0,1.5189995302461186,0.224161,0.295594,30.0,0.772473817202472,-1.0,0.7465257130436456,0.49145881758283916,1.5189995302461186
82,2021-02-23 09:33:00,2021-02-23 09:36:00,0.224535,0.3679035,30.0,1.5503816507999462,0.22444550000000002,0.29319649999999997,30.0,0.7434707685031721,-1.0,0.8069108822967728,0.5204595151654647,1.5503816507999462
83,2021-02-23 09:41:00,2021-02-23 09:42:00,0.222278,0.369489,30.0,1.591934303531884,0.2471685,0.2928165,2.0,0.07415539477773882,-1.0,1.5177789087541456,0.9534180558750343,1.591934303531884
84,2021-02-23 09:43:00,2021-02-23 09:45:00,0.2470625,0.2928075,2.0,0.074312971742632,0.2502535,0.340578,2.0,0.14673258314935755,1.0,0.07241961140672615,0.9745218056618281,0.074312971742632
85,2021-02-23 09:46:00,2021-02-23 09:49:00,0.237106,0.3772355,2.0,0.2276410443504022,0.23837400000000003,0.290314,2.0,0.08437677893348572,-1.0,0.14326426541691717,0.6293428578564859,0.2276410443504022
86,2021-02-23 09:50:00,2021-02-23 09:52:00,0.2381325,0.290299,2.0,0.08474472926903508,0.223418,0.3329105,30.0,1.1840478410544373,1.0,1.099303111785403,12.971934906954479,0.08474472926903508
87,2021-02-23 09:58:00,2021-02-23 10:01:00,0.223189,0.3685175,30.0,1.5715770182312014,0.222663,0.29588800000000004,30.0,0.7918524388539053,-1.0,0.779724579377298,0.49614150011869756,1.5715770182312014
88,2021-02-23 10:04:00,2021-02-23 10:15:00,0.221853,0.35753,30.0,1.467206054576733,0.221942,0.3193925,30.0,1.0538260989079204,-1.0,0.4133799556688089,0.2817463534718461,1.467206054576733
89,2021-02-23 10:16:00,2021-02-23 10:20:00,0.221763,0.3573305,30.0,1.4660219256309561,0.2350985,0.32134700000000005,2.0,0.14011110161426166,-1.0,1.3259108240166952,0.9044276902243744,1.4660219256309561
90,2021-02-23 10:21:00,2021-02-23 10:22:00,0.23395,0.35823400000000005,2.0,0.20189995365747684,0.2353005,0.324245,2.0,0.1444907665354144,-1.0,0.05740918712206167,0.2843447265939264,0.20189995365747684
91,2021-02-23 10:23:00,2021-02-23 10:25:00,0.227047,0.28786,2.0,0.0987910099592235,0.2178755,0.3505955,30.0,1.4352291660592729,1.0,1.3364381561000513,13.527932922759602,0.0987910099592235
92,2021-02-23 10:26:00,2021-02-23 10:27:00,0.21726800000000002,0.35082250000000004,30.0,1.4442534181620192,0.2310465,0.286948,2.0,0.09081225466981618,-1.0,1.3534411634921995,0.9371216619411648,1.4442534181620192
93,2021-02-23 10:30:00,2021-02-23 10:31:00,0.217551,0.3521555,30.0,1.4556080792859059,0.2170915,0.31167449999999997,30.0,1.0228170600767343,-1.0,0.4327910192091693,0.2973266124089449,1.4556080792859059
94,2021-02-23 10:34:00,2021-02-23 10:36:00,0.2181145,0.3472315,30.0,1.3962664574598793,0.21931,0.31738500000000003,30.0,1.0605794187858892,-1.0,0.3356870386739885,0.24041760573743085,1.3962664574598793
95,2021-02-23 10:49:00,2021-02-23 10:53:00,0.2206975,0.35187650000000004,30.0,1.418564849114598,0.2188285,0.284059,30.0,0.705400211849227,-1.0,0.7131646372653719,0.5027367185296436,1.418564849114598
96,2021-02-23 11:01:00,2021-02-23 11:02:00,0.220287,0.3511825,30.0,1.415499090611148,0.220744,0.318883,30.0,1.0612715124162977,-1.0,0.35422757819485184,0.2502492446264395,1.415499090611148
97,2021-02-23 11:04:00,2021-02-23 11:08:00,0.219368,0.3522135,30.0,1.4365863184126517,0.220848,0.28679200000000005,30.0,0.7131159744319829,-1.0,0.7234703439806722,0.5036038104414546,1.4365863184126517
98,2021-02-23 11:10:00,2021-02-23 11:11:00,0.2202575,0.34795200000000004,30.0,1.380883595127757,0.220503,0.31451799999999996,30.0,1.0166747291068603,-1.0,0.3642088660208955,0.26375059223380776,1.380883595127757
99,2021-02-23 11:12:00,2021-02-23 11:13:00,0.219939,0.3486805,30.0,1.3922058143627178,0.219823,0.313814,30.0,1.0164151939954573,-1.0,0.37579062036726185,0.269924616382442,1.3922058143627178
100,2021-02-23 11:20:00,2021-02-23 11:21:00,0.2190875,0.3497385,30.0,1.412855076663729,0.22001749999999998,0.29090099999999997,30.0,0.7665315445476375,-1.0,0.6463235321160923,0.4574591851574049,1.412855076663729
101,2021-02-23 11:26:00,2021-02-23 11:30:00,0.22015099999999999,0.35017149999999997,30.0,1.406036873007909,0.2242025,0.29130999999999996,2.0,0.10901645537695208,-1.0,1.2970204176309608,0.9224654363838046,1.406036873007909
102,2021-02-23 11:43:00,2021-02-23 11:44:00,0.224335,0.283997,30.0,0.6451826590222147,0.2242785,0.32357199999999997,30.0,1.0737562326710848,1.0,0.42857357364886894,0.6642670376454003,0.6451826590222147
103,2021-02-23 12:15:00,2021-02-23 12:16:00,0.225413,0.287191,30.0,0.6680650046775898,0.22537000000000001,0.32845250000000004,30.0,1.1147303383838534,1.0,0.4466653337062638,0.6685956165625317,0.6680650046775898
104,2021-02-23 12:19:00,2021-02-23 12:20:00,0.225584,0.352927,30.0,1.377082487141998,0.225334,0.31919949999999997,30.0,1.0150580416420782,-1.0,0.3620244454999195,0.262892345869031,1.377082487141998
105,2021-02-23 12:22:00,2021-02-23 12:23:00,0.22527,0.35234750000000004,30.0,1.3742113799721014,0.2251325,0.322266,30.0,1.050398072644804,-1.0,0.32381330732729907,0.23563573409927152,1.3742113799721014
106,2021-02-23 12:35:00,2021-02-23 12:38:00,0.2243685,0.35282199999999997,30.0,1.38909139302588,0.22450799999999999,0.3212445,30.0,1.0461049293436773,-1.0,0.34298646368220176,0.24691425301762823,1.38909139302588
107,2021-02-23 13:19:00,2021-02-23 13:20:00,0.2215955,0.34202350000000004,30.0,1.3023039331689736,0.2231935,0.28806149999999997,30.0,0.7014801502707421,-1.0,0.6008237828982317,0.46135450227521885,1.3023039331689736
108,2021-02-23 15:30:00,2021-02-25 09:20:00,0.227387,0.286973,30.0,0.6443607978361046,0.21331250000000002,0.293976,28.0,0.8311658366010951,1.0,0.18680503876501575,0.28990751670856657,0.6443607978361046
109,2021-03-04 09:25:00,2021-03-04 09:38:00,0.21893849999999998,0.3168295,21.0,0.8247005256114233,0.22820600000000002,0.3117645,21.0,0.703953773782085,-1.0,0.12074675182932282,0.14641284694198856,0.8247005256114233
110,2021-03-05 09:15:00,2021-03-05 09:25:00,0.2429005,0.3421675,20.0,0.8082131158814778,0.2586765,0.3441225,20.0,0.6956851511540467,-1.0,0.11252796472741977,0.1392305600048214,0.8082131158814778
111,2021-03-05 09:32:00,2021-03-05 11:51:00,0.257721,0.34996499999999997,20.0,0.7510331798218041,0.255147,0.342119,20.0,0.7081095541765529,-1.0,0.04292362564525831,0.05715276874377601,0.7510331798218041
112,2021-03-05 11:57:00,2021-03-05 13:13:00,0.25608,0.34970650000000003,20.0,0.7622892330188,0.2530785,0.336071,20.0,0.6757092187715309,-1.0,0.08658001424723949,0.11357895467625502,0.7622892330188
113,2021-03-08 09:43:00,2021-03-08 10:46:00,0.25723399999999996,0.331693,17.0,0.5410425785473325,0.2560385,0.3403535,17.0,0.6126593831533904,1.0,0.07161680460608011,0.13236814891420748,0.5410425785473325
114,2021-03-08 13:18:00,2021-03-09 09:39:00,0.255077,0.33096349999999997,17.0,0.5514152437842585,0.23823,0.321768,16.0,0.5817924236530528,1.0,0.030377179868800397,0.055089481495519704,0.5514152437842585
115,2021-03-09 10:14:00,2021-03-10 09:15:00,0.23931400000000003,0.314577,16.0,0.5241619763628492,0.220482,0.3092485,15.0,0.5908986226067665,1.0,0.06673664624390341,0.12732065516653426,0.5241619763628492
116,2021-03-10 09:50:00,2021-03-10 15:30:00,0.21506950000000002,0.285475,15.0,0.4686735758866316,0.2028825,0.280872,15.0,0.5191585578770194,1.0,0.05048498199040807,0.10771885719159893,0.4686735758866316
117,2021-03-12 09:15:00,2021-03-12 09:17:00,0.192685,0.28960600000000003,13.0,0.5836845973503526,0.19876749999999999,0.2813325,13.0,0.49722886454155285,-1.0,0.08645573280880114,0.14812063433105585,0.5836845973503526
118,2021-03-15 09:28:00,2021-03-15 14:56:00,0.252114,0.347572,10.0,0.47842330947592143,0.23851450000000002,0.32217450000000003,10.0,0.419293239652576,-1.0,0.059130069823304154,0.12359362232596259,0.47842330947592143
119,2021-03-16 09:28:00,2021-03-18 09:45:00,0.228887,0.3293145,9.0,0.4675439141231543,0.213472,0.3100535,7.0,0.3771052460876781,-1.0,0.09043866803550316,0.19343352635680117,0.4675439141231543
120,2021-03-18 14:48:00,2021-03-18 15:09:00,0.249104,0.32883450000000003,7.0,0.3113100316643833,0.235585,0.327148,7.0,0.3575103684196878,1.0,0.04620033675529811,0.1484061933638737,0.3113100316643833
121,2021-03-19 09:16:00,2021-03-23 15:17:00,0.25662949999999995,0.368905,6.0,0.39354180487341084,0.228366,0.36541599999999996,2.0,0.22263838184124407,-1.0,0.17090342303224304,0.4342700595359035,0.39354180487341084
122,2021-04-07 09:16:00,2021-04-07 11:18:00,0.208997,0.33929600000000004,22.0,1.1340624199892826,0.20019350000000002,0.30896749999999995,22.0,0.9467187443642247,-1.0,0.18734367562504417,0.16519697004580636,1.1340624199892826
123,2021-04-12 09:15:00,2021-04-12 15:10:00,0.2291145,0.382136,17.0,1.1119024823484143,0.2487525,0.3695755,17.0,0.8779380258642249,-1.0,0.23396445648422315,0.21041814385563218,1.1119024823484143
